rank,word_of_interest,colocate,score,score_normalized,label
1507,terrorism,"('terrorism', 'except')",1.527963444370961,8.82168989269359e-07,2001 - 2005
1508,terrorism,"('accept', 'terrorism')",1.523959668079062,8.798574108754536e-07,2001 - 2005
1509,terrorism,"('secure', 'terrorism')",1.5237112838672857,8.797140063654436e-07,2001 - 2005
1510,terrorism,"('terrorism', 'thousand')",1.5140835601697251,8.741554445330051e-07,2001 - 2005
1511,terrorism,"('terrorism', 'mind')",1.5125094882448185,8.73246654833783e-07,2001 - 2005
1512,terrorism,"('mission', 'terrorism')",1.5120371587453523,8.72973955615303e-07,2001 - 2005
1513,terrorism,"('terrorism', 'mission')",1.5120371587453523,8.72973955615303e-07,2001 - 2005
1514,terrorism,"('keep', 'terrorism')",1.5033291858625528,8.679464114911915e-07,2001 - 2005
1515,terrorism,"('terrorism', 'islam')",1.498932749033541,8.65408130717444e-07,2001 - 2005
1516,terrorism,"('terrorism', 'strengthen')",1.4907743068490307,8.606978578883156e-07,2001 - 2005
1517,terrorism,"('base', 'terrorism')",1.4900939848525976,8.60305074297725e-07,2001 - 2005
1518,terrorism,"('enterprise', 'terrorism')",1.4723309625578347,8.500496015756069e-07,2001 - 2005
1519,terrorism,"('terrorism', 'driving')",1.4723309625578347,8.500496015756069e-07,2001 - 2005
1520,terrorism,"('terrorism', 'swift')",1.4723309625578347,8.500496015756069e-07,2001 - 2005
1521,terrorism,"('terrorism', 'student')",1.4710404181242662,8.49304506342627e-07,2001 - 2005
1522,terrorism,"('put', 'terrorism')",1.4606384159457981,8.432989151866589e-07,2001 - 2005
1523,terrorism,"('terrorism', 'usa')",1.4583351780708256,8.419691418627637e-07,2001 - 2005
1524,terrorism,"('calling', 'terrorism')",1.4583083737654494,8.419536664094282e-07,2001 - 2005
1525,terrorism,"('aside', 'terrorism')",1.4555566756817893,8.403649747910654e-07,2001 - 2005
1526,terrorism,"('murder', 'terrorism')",1.4443076243727093,8.338703402105532e-07,2001 - 2005
1527,terrorism,"('terrorism', 'attend')",1.4426018107148568,8.328854894826295e-07,2001 - 2005
1528,terrorism,"('terrorism', 'canada')",1.4426018107148568,8.328854894826295e-07,2001 - 2005
1529,terrorism,"('seminar', 'terrorism')",1.4425800299257872,8.328729143541145e-07,2001 - 2005
1530,terrorism,"('terrorism', 'preach')",1.4425800299257872,8.328729143541145e-07,2001 - 2005
1531,terrorism,"('terrorism', 'seminar')",1.4425800299257872,8.328729143541145e-07,2001 - 2005
1532,terrorism,"('translate', 'terrorism')",1.4425800299257872,8.328729143541145e-07,2001 - 2005
1533,terrorism,"('terrorism', 'media')",1.4412580793978247,8.32109686827034e-07,2001 - 2005
1534,terrorism,"('terrorism', 'detainee')",1.4377265262990973,8.300707462757186e-07,2001 - 2005
1535,terrorism,"('contend', 'terrorism')",1.4320137239777084,8.267724624926076e-07,2001 - 2005
1536,terrorism,"('terrorism', 'costs')",1.4311320197673085,8.262634109737453e-07,2001 - 2005
1537,terrorism,"('jurisdiction', 'terrorism')",1.4133206131844487,8.159800036052296e-07,2001 - 2005
1538,terrorism,"('terrorism', 'underwrite')",1.4133206131844487,8.159800036052296e-07,2001 - 2005
1539,terrorism,"('terrorism', 'association')",1.413101624364586,8.158535705111714e-07,2001 - 2005
1540,terrorism,"('terrorism', 'taken')",1.406769968160953,8.121979917248219e-07,2001 - 2005
1541,terrorism,"('terrorism', 'left')",1.405421293945488,8.11419335289098e-07,2001 - 2005
1542,terrorism,"('terrorism', 'previous')",1.3924370519356737,8.039228891585152e-07,2001 - 2005
1543,terrorism,"('terrorism', 'document')",1.386793486132075,8.006645790469893e-07,2001 - 2005
1544,terrorism,"('terrorism', 'relatively')",1.385795491720987,8.000883874344416e-07,2001 - 2005
1545,terrorism,"('terrorism', 'dozen')",1.3742313872296599,7.934118570445939e-07,2001 - 2005
1546,terrorism,"('terrorism', 'aware')",1.3658397705151986,7.885669610082362e-07,2001 - 2005
1547,terrorism,"('terrorism', 'say')",1.3541487687260911,7.818171665220932e-07,2001 - 2005
1548,terrorism,"('hit', 'terrorism')",1.352034686445255,7.805966020931548e-07,2001 - 2005
1549,terrorism,"('terrorism', 'finally')",1.3467289700882468,7.775333492036599e-07,2001 - 2005
1550,terrorism,"('terrorism', 'highly')",1.3467289700882468,7.775333492036599e-07,2001 - 2005
1551,terrorism,"('die', 'terrorism')",1.3409809418140028,7.74214727732929e-07,2001 - 2005
1552,terrorism,"('spot', 'terrorism')",1.340711344925115,7.740590760935808e-07,2001 - 2005
1553,terrorism,"('deny', 'terrorism')",1.340454517721736,7.739107970262665e-07,2001 - 2005
1554,terrorism,"('terrorism', 'deny')",1.340454517721736,7.739107970262665e-07,2001 - 2005
1555,terrorism,"('terrorism', 'majority')",1.3292569694260044,7.674458976867361e-07,2001 - 2005
1556,terrorism,"('resist', 'terrorism')",1.3284048284848393,7.669539145077196e-07,2001 - 2005
1557,terrorism,"('terrorism', 'coordination')",1.3284048284848393,7.669539145077196e-07,2001 - 2005
1558,terrorism,"('terrorism', 'operation')",1.325545101423323,7.653028524088599e-07,2001 - 2005
1559,terrorism,"('terrorism', 'rally')",1.319109024991378,7.615869866518968e-07,2001 - 2005
1560,terrorism,"('western', 'terrorism')",1.3107913523010533,7.567847821637405e-07,2001 - 2005
1561,terrorism,"('terrorism', 'better')",1.307015486359563,7.546047877054358e-07,2001 - 2005
1562,terrorism,"('terrorism', 'detain')",1.3069548213327797,7.545697627802266e-07,2001 - 2005
1563,terrorism,"('terrorism', 'see')",1.3067652832144763,7.544603330351186e-07,2001 - 2005
1564,terrorism,"('terrorism', 'prevent')",1.3048129921761866,7.533331787053784e-07,2001 - 2005
1565,terrorism,"('expertise', 'terrorism')",1.301025978718517,7.511467482337532e-07,2001 - 2005
1566,terrorism,"('informed', 'terrorism')",1.301025978718517,7.511467482337532e-07,2001 - 2005
1567,terrorism,"('terrorism', 'rid')",1.301025978718517,7.511467482337532e-07,2001 - 2005
1568,terrorism,"('terrorism', 'refer')",1.2977391529506184,7.492491008939209e-07,2001 - 2005
1569,terrorism,"('terrorism', 'grow')",1.295087467256275,7.477181513823625e-07,2001 - 2005
1570,terrorism,"('develop', 'terrorism')",1.2905530581870117,7.451002123993964e-07,2001 - 2005
1571,terrorism,"('sept', 'terrorism')",1.2860514535134584,7.425012130191503e-07,2001 - 2005
1572,terrorism,"('terrorism', 'sept')",1.2860514535134584,7.425012130191503e-07,2001 - 2005
1573,terrorism,"('single', 'terrorism')",1.2847775505064236,7.417657257060977e-07,2001 - 2005
1574,terrorism,"('terrorism', 'limit')",1.2843942636056438,7.415444351908653e-07,2001 - 2005
1575,terrorism,"('review', 'terrorism')",1.280621247295656,7.39366085965993e-07,2001 - 2005
1576,terrorism,"('communicate', 'terrorism')",1.2740970031485306,7.355993166193706e-07,2001 - 2005
1577,terrorism,"('terrorism', 'field')",1.2737361015774207,7.353909502638896e-07,2001 - 2005
1578,terrorism,"('terrorism', 'center')",1.262968695342348,7.291743932445185e-07,2001 - 2005
1579,terrorism,"('terrorism', 'wrote')",1.2627263034025056,7.290344483699434e-07,2001 - 2005
1580,terrorism,"('coordinate', 'terrorism')",1.2517483006321566,7.226963035381461e-07,2001 - 2005
1581,terrorism,"('embrace', 'terrorism')",1.2476102096747588,7.203071786341173e-07,2001 - 2005
1582,terrorism,"('terrorism', 'backing')",1.2476102096747588,7.203071786341173e-07,2001 - 2005
1583,terrorism,"('terrorism', 'inevitable')",1.2476102096747588,7.203071786341173e-07,2001 - 2005
1584,terrorism,"('dollar', 'terrorism')",1.2408022415949365,7.163766014059249e-07,2001 - 2005
1585,terrorism,"('terrorism', 'gov')",1.2408022415949365,7.163766014059249e-07,2001 - 2005
1586,terrorism,"('recruit', 'terrorism')",1.233564249270012,7.121977498783305e-07,2001 - 2005
1587,terrorism,"('terrorism', 'devastating')",1.2215581033247518,7.052660070591095e-07,2001 - 2005
1588,terrorism,"('terrorism', 'fatwa')",1.2215581033247518,7.052660070591095e-07,2001 - 2005
1589,terrorism,"('terrorism', 'strike')",1.2212650501491495,7.050968129434547e-07,2001 - 2005
1590,terrorism,"('terrorism', 'find')",1.2136797274117743,7.007174303625665e-07,2001 - 2005
1591,terrorism,"('terrorism', 'price')",1.2116386899883667,6.995390383483454e-07,2001 - 2005
1592,terrorism,"('terrorism', 'economic')",1.2113043791022884,6.993460241125926e-07,2001 - 2005
1593,terrorism,"('different', 'terrorism')",1.2080177259353233,6.974484764238296e-07,2001 - 2005
1594,terrorism,"('file', 'terrorism')",1.2064755059668943,6.965580764369765e-07,2001 - 2005
1595,terrorism,"('terrorism', 'exercise')",1.200977486265752,6.933837973005168e-07,2001 - 2005
1596,terrorism,"('consultant', 'terrorism')",1.1959333773938399,6.90471583371779e-07,2001 - 2005
1597,terrorism,"('terrorism', 'repeated')",1.1959333773938399,6.90471583371779e-07,2001 - 2005
1598,terrorism,"('terrorism', 'combat')",1.194919720872928,6.898863492473545e-07,2001 - 2005
1599,terrorism,"('specific', 'terrorism')",1.1818474386044597,6.823390731140789e-07,2001 - 2005
1600,terrorism,"('agenda', 'terrorism')",1.1767631659855002,6.794036706645237e-07,2001 - 2005
1601,terrorism,"('detention', 'terrorism')",1.1767631659855002,6.794036706645237e-07,2001 - 2005
1602,terrorism,"('terrorism', 'thing')",1.175566509008826,6.787127813114415e-07,2001 - 2005
1603,terrorism,"('included', 'terrorism')",1.1721244510282176,6.767255107252594e-07,2001 - 2005
1604,terrorism,"('affected', 'terrorism')",1.1711985382970598,6.761909354373451e-07,2001 - 2005
1605,terrorism,"('context', 'terrorism')",1.1707289063450887,6.75919793646666e-07,2001 - 2005
1606,terrorism,"('terrorism', 'context')",1.1707289063450887,6.75919793646666e-07,2001 - 2005
1607,terrorism,"('terrorism', 'hurt')",1.166358937022797,6.733967938757052e-07,2001 - 2005
1608,terrorism,"('terrorism', 'right')",1.1583349908758738,6.687641722717918e-07,2001 - 2005
1609,terrorism,"('ways', 'terrorism')",1.152764066762333,6.65547801806488e-07,2001 - 2005
1610,terrorism,"('terrorism', 'ought')",1.1459377451135926,6.616066281537532e-07,2001 - 2005
1611,terrorism,"('terrorism', 'recovery')",1.1459377451135926,6.616066281537532e-07,2001 - 2005
1612,terrorism,"('terrorism', 'job')",1.1396467723141832,6.579745379120519e-07,2001 - 2005
1613,terrorism,"('count', 'terrorism')",1.1317479114340303,6.534141342291663e-07,2001 - 2005
1614,terrorism,"('terrorism', 'count')",1.1317479114340303,6.534141342291663e-07,2001 - 2005
1615,terrorism,"('terrorism', 'suspicion')",1.1314046365928947,6.532159446580992e-07,2001 - 2005
1616,terrorism,"('terrorism', 'committed')",1.1238050127854722,6.488283053610208e-07,2001 - 2005
1617,terrorism,"('terrorism', 'criminal')",1.1236101405391121,6.487157959595417e-07,2001 - 2005
1618,terrorism,"('terrorism', 'book')",1.1143887068524654,6.433918054773528e-07,2001 - 2005
1619,terrorism,"('terrorism', 'high')",1.112195667596417,6.421256552752237e-07,2001 - 2005
1620,terrorism,"('children', 'terrorism')",1.1059112320171218,6.384973392945377e-07,2001 - 2005
1621,terrorism,"('terrorism', 'taking')",1.105600545667138,6.383179646737935e-07,2001 - 2005
1622,terrorism,"('terrorism', 'extremely')",1.0975684070329188,6.336806131411215e-07,2001 - 2005
1623,terrorism,"('terrorism', 'submit')",1.0975684070329188,6.336806131411215e-07,2001 - 2005
1624,terrorism,"('terrorism', 'attempt')",1.0958797534704896,6.327056697863689e-07,2001 - 2005
1625,terrorism,"('terrorism', 'idea')",1.0953554036098048,6.324029366363528e-07,2001 - 2005
1626,terrorism,"('terrorism', 'part')",1.0925785281953324,6.307997088976679e-07,2001 - 2005
1627,terrorism,"('terrorism', 'reform')",1.0805475355023972,6.238536208201465e-07,2001 - 2005
1628,terrorism,"('property', 'terrorism')",1.0798758270375775,6.234658102480568e-07,2001 - 2005
1629,terrorism,"('terrorism', 'days')",1.0721836114674668,6.190247131395326e-07,2001 - 2005
1630,terrorism,"('terrorism', 'defendant')",1.0714323223256912,6.185909567003384e-07,2001 - 2005
1631,terrorism,"('terrorism', 'message')",1.0697793298412925,6.176366022525249e-07,2001 - 2005
1632,terrorism,"('terrorism', 'osama')",1.0697361971243655,6.17611699598318e-07,2001 - 2005
1633,terrorism,"('front', 'terrorism')",1.0600115002632977,6.119971503546934e-07,2001 - 2005
1634,terrorism,"('terrorism', 'limited')",1.059325918036949,6.116013297727893e-07,2001 - 2005
1635,terrorism,"('terrorism', 'ongoing')",1.054758922243476,6.089645768596434e-07,2001 - 2005
1636,terrorism,"('terrorism', 'applied')",1.0507731041945148,6.066633666490083e-07,2001 - 2005
1637,terrorism,"('terrorism', 'initially')",1.0507731041945148,6.066633666490083e-07,2001 - 2005
1638,terrorism,"('transport', 'terrorism')",1.0507731041945148,6.066633666490083e-07,2001 - 2005
1639,terrorism,"('terrorism', 'richard')",1.0483584852813665,6.052692875341382e-07,2001 - 2005
1640,terrorism,"('propose', 'terrorism')",1.0439135516645095,6.027030071623152e-07,2001 - 2005
1641,terrorism,"('terrorism', 'propose')",1.0439135516645095,6.027030071623152e-07,2001 - 2005
1642,terrorism,"('terrorism', 'scare')",1.036194874853635,5.98246632668651e-07,2001 - 2005
1643,terrorism,"('terrorism', 'warn')",1.035962323987989,5.981123695337203e-07,2001 - 2005
1644,terrorism,"('religious', 'terrorism')",1.0353441636636393,5.977554749558122e-07,2001 - 2005
1645,terrorism,"('terrorism', 'nearly')",1.0353441636636393,5.977554749558122e-07,2001 - 2005
1646,terrorism,"('terrorism', 'rising')",1.0279500666295815,5.934864964464606e-07,2001 - 2005
1647,terrorism,"('terrorism', 'plot')",1.0205067093995872,5.891890775857246e-07,2001 - 2005
1648,terrorism,"('putt', 'terrorism')",1.0178646202177908,5.876636686162552e-07,2001 - 2005
1649,terrorism,"('head', 'terrorism')",1.0153201827966702,5.86194638845734e-07,2001 - 2005
1650,terrorism,"('terrorism', 'individual')",1.0073307164128007,5.815819241171031e-07,2001 - 2005
1651,terrorism,"('terrorism', 'hope')",1.006791149358846,5.812704053275771e-07,2001 - 2005
1652,terrorism,"('terrorism', 'help')",1.0067212878194258,5.812300708000424e-07,2001 - 2005
1653,terrorism,"('terrorism', 'ads')",1.00550205554072,5.805261476067533e-07,2001 - 2005
1654,terrorism,"('terrorism', 'essential')",0.9997656495203278,5.772142362389187e-07,2001 - 2005
1655,terrorism,"('terrorism', 'outside')",0.9928951173734157,5.732475376754728e-07,2001 - 2005
1656,terrorism,"('terrorism', 'took')",0.9924846626539665,5.730105618326728e-07,2001 - 2005
1657,terrorism,"('took', 'terrorism')",0.9924846626539665,5.730105618326728e-07,2001 - 2005
1658,terrorism,"('contain', 'terrorism')",0.9882238422043588,5.70550579112971e-07,2001 - 2005
1659,terrorism,"('foreign', 'terrorism')",0.9830595372884758,5.675689700537315e-07,2001 - 2005
1660,terrorism,"('terrorism', 'led')",0.9785779648619233,5.649815362820441e-07,2001 - 2005
1661,terrorism,"('data', 'terrorism')",0.9779834621479324,5.646383004145557e-07,2001 - 2005
1662,terrorism,"('cut', 'terrorism')",0.9656243564355744,5.57502776436734e-07,2001 - 2005
1663,terrorism,"('terrorism', 'ability')",0.9656243564355744,5.57502776436734e-07,2001 - 2005
1664,terrorism,"('terrorism', 'cut')",0.9656243564355744,5.57502776436734e-07,2001 - 2005
1665,terrorism,"('terrorism', 'well')",0.9650749467684108,5.571855750190155e-07,2001 - 2005
1666,terrorism,"('placed', 'terrorism')",0.9642517357523688,5.567102945189142e-07,2001 - 2005
1667,terrorism,"('purpose', 'terrorism')",0.9632271836885096,5.561187698577986e-07,2001 - 2005
1668,terrorism,"('terrorism', 'purpose')",0.9632271836885096,5.561187698577986e-07,2001 - 2005
1669,terrorism,"('terrorism', 'elsewhere')",0.9579764070443226,5.530872363861398e-07,2001 - 2005
1670,terrorism,"('terrorism', 'accept')",0.9578988469657075,5.530424571105546e-07,2001 - 2005
1671,terrorism,"('terrorism', 'commission')",0.9572435286303946,5.526641093721697e-07,2001 - 2005
1672,terrorism,"('terrorism', 'account')",0.947577069926556,5.470831839017374e-07,2001 - 2005
1673,terrorism,"('sanction', 'terrorism')",0.9468319737843491,5.466530029879854e-07,2001 - 2005
1674,terrorism,"('terrorism', 'look')",0.9428436951014527,5.443503721314837e-07,2001 - 2005
1675,terrorism,"('qaida', 'terrorism')",0.9405421634329034,5.430215838850794e-07,2001 - 2005
1676,terrorism,"('renewal', 'terrorism')",0.9403502509455262,5.429107832990827e-07,2001 - 2005
1677,terrorism,"('terrorism', 'many')",0.9390982439905553,5.421879376615816e-07,2001 - 2005
1678,terrorism,"('food', 'terrorism')",0.9280461640039901,5.358070243831974e-07,2001 - 2005
1679,terrorism,"('terrorism', 'germany')",0.921542684641155,5.320522435751995e-07,2001 - 2005
1680,terrorism,"('terrorism', 'legislator')",0.9193450820368518,5.30783458726062e-07,2001 - 2005
1681,terrorism,"('terrorism', 'network')",0.9191474655922827,5.306693649630137e-07,2001 - 2005
1682,terrorism,"('terrorism', 'describe')",0.9018853697310112,5.207031018860342e-07,2001 - 2005
1683,terrorism,"('ireland', 'terrorism')",0.8855853946759336,5.112923188123768e-07,2001 - 2005
1684,terrorism,"('ally', 'terrorism')",0.8836723728642699,5.101878365525015e-07,2001 - 2005
1685,terrorism,"('terrorism', 'best')",0.8824286650344346,5.094697824110663e-07,2001 - 2005
1686,terrorism,"('terrorism', 'prominent')",0.8793464445668886,5.076902638469427e-07,2001 - 2005
1687,terrorism,"('terrorism', 'late')",0.876648353467111,5.061325221959784e-07,2001 - 2005
1688,terrorism,"('terrorism', 'current')",0.8749887636125226,5.051743587595314e-07,2001 - 2005
1689,terrorism,"('terrorism', 'matter')",0.8698954878605152,5.02233758355267e-07,2001 - 2005
1690,terrorism,"('terrorism', 'philippines')",0.8630121335110061,4.982596568990708e-07,2001 - 2005
1691,terrorism,"('hunt', 'terrorism')",0.8583910900380052,4.955916995830989e-07,2001 - 2005
1692,terrorism,"('terrorism', 'warner')",0.8583910900380052,4.955916995830989e-07,2001 - 2005
1693,terrorism,"('aggressive', 'terrorism')",0.8570268753885899,4.948040708850075e-07,2001 - 2005
1694,terrorism,"('terrorism', 'ban')",0.8570268753885899,4.948040708850075e-07,2001 - 2005
1695,terrorism,"('create', 'terrorism')",0.8553251413979117,4.938215755510436e-07,2001 - 2005
1696,terrorism,"('associate', 'terrorism')",0.8547657185828763,4.934985930470236e-07,2001 - 2005
1697,terrorism,"('disrupt', 'terrorism')",0.8483470275766498,4.897927647575737e-07,2001 - 2005
1698,terrorism,"('terrorism', 'decline')",0.8455551552212217,4.881808785419509e-07,2001 - 2005
1699,terrorism,"('terrorism', 'achieve')",0.8432136917376569,4.868290356805807e-07,2001 - 2005
1700,terrorism,"('require', 'terrorism')",0.8415541074585313,4.858708754631246e-07,2001 - 2005
1701,terrorism,"('terrorism', 'summit')",0.8405091152287589,4.852675496816546e-07,2001 - 2005
